model,draw_index,predicted_numbers,actual_numbers,hit_count,exact_match
logistic_regression,21,"5,8,9,21,29,40","1,4,29,39,43,45",1,0
logistic_regression,22,"5,8,9,21,29,36","7,15,30,37,39,44",0,0
logistic_regression,23,"5,8,13,18,29,34","8,13,18,24,27,29",4,0
logistic_regression,24,"5,8,29,31,34,40","8,11,15,16,17,37",1,0
logistic_regression,25,"5,8,31,32,34,40","8,11,16,19,21,25",1,0
logistic_regression,26,"5,8,31,32,34,40","9,11,30,31,41,44",1,0
logistic_regression,27,"8,18,23,31,34,40","15,23,29,34,40,44",3,0
logistic_regression,28,"28,31,35,37,41,45","9,12,15,25,34,36",0,0
logistic_regression,29,"28,35,37,40,41,45","1,9,12,26,35,38",1,0
logistic_regression,30,"28,31,37,39,41,45","5,11,18,20,35,45",1,0
logistic_regression,31,"28,31,33,37,40,41","21,22,26,34,36,41",1,0
logistic_regression,32,"10,28,31,33,37,40","3,11,14,18,26,27",0,0
logistic_regression,33,"10,28,31,33,40,41","14,23,31,33,37,40",3,0
logistic_regression,34,"10,24,28,31,40,41","15,26,28,34,41,42",2,0
logistic_regression,35,"10,24,28,38,40,41","12,18,22,23,30,34",0,0
logistic_regression,36,"7,24,28,31,40,41","3,19,21,25,37,45",0,0
logistic_regression,37,"7,10,20,24,38,41","1,4,13,17,34,39",0,0
logistic_regression,38,"6,10,20,24,28,40","12,27,29,38,41,45",0,0
logistic_regression,39,"6,10,20,24,32,38","12,15,17,24,29,45",1,0
logistic_regression,40,"6,10,16,20,31,32","5,6,11,29,42,45",1,0
logistic_regression,41,"10,20,24,31,32,35","10,14,16,18,29,35",2,0
logistic_regression,42,"10,20,24,32,38,45","9,18,20,22,38,44",2,0
logistic_regression,43,"7,10,24,31,32,38","8,9,20,25,29,33",0,0
logistic_regression,44,"7,10,24,31,32,38","5,12,13,31,32,41",2,0
logistic_regression,45,"7,10,20,24,30,38","14,16,27,35,39,45",0,0
logistic_regression,46,"7,10,20,24,30,38","5,7,12,13,18,35",1,0
logistic_regression,47,"3,10,20,24,30,38","12,30,32,37,39,41",1,0
logistic_regression,48,"3,10,20,30,31,38","2,5,11,17,24,29",0,0
logistic_regression,49,"8,15,20,32,40,42","6,7,22,32,35,36",1,0
logistic_regression,50,"3,8,15,19,40,42","1,6,12,19,36,42",2,0
logistic_regression,51,"3,8,23,32,38,40","3,11,15,20,35,44",1,0
logistic_regression,52,"8,13,14,26,38,40","26,31,32,33,38,40",3,0
logistic_regression,53,"3,12,13,14,38,43","9,14,34,35,41,42",1,0
logistic_regression,54,"12,13,14,23,38,43","2,5,22,32,34,45",0,0
logistic_regression,55,"12,13,14,23,33,43","2,14,15,22,27,33",2,0
logistic_regression,56,"3,12,13,14,23,43","7,16,24,27,37,44",0,0
logistic_regression,57,"3,13,14,23,41,43","2,3,6,19,36,39",1,0
logistic_regression,58,"3,12,13,14,21,43","8,16,26,29,31,36",0,0
logistic_regression,59,"3,13,14,21,41,43","6,7,9,11,17,18",0,0
logistic_regression,60,"3,12,14,21,41,43","5,14,15,23,34,43",2,0
logistic_regression,61,"13,14,17,21,38,41","3,5,12,22,26,31",0,0
logistic_regression,62,"13,14,17,21,38,41","12,17,20,26,28,36",1,0
logistic_regression,63,"14,21,29,38,41,44","6,14,15,19,21,41",3,0
logistic_regression,64,"3,14,17,38,43,44","7,16,25,29,35,36",0,0
logistic_regression,65,"2,3,10,33,38,44","2,20,33,40,42,44",3,0
logistic_regression,66,"3,10,14,21,38,41","6,12,17,21,32,39",1,0
logistic_regression,67,"3,10,27,38,41,44","3,5,13,20,21,37",1,0
logistic_regression,68,"1,10,27,38,41,44","6,12,31,35,38,43",1,0
logistic_regression,69,"1,2,10,24,38,41","21,26,30,32,33,35",0,0
logistic_regression,70,"1,2,14,18,38,41","5,17,26,27,35,38",1,0
logistic_regression,71,"1,3,14,18,38,41","22,26,29,30,34,45",0,0
logistic_regression,72,"1,10,14,24,38,44","14,19,27,28,30,45",1,0
logistic_regression,73,"1,2,10,24,34,38","4,7,12,14,22,33",0,0
logistic_regression,74,"2,3,10,17,27,44","13,20,24,32,36,45",0,0
logistic_regression,75,"2,8,10,27,40,44","8,13,19,27,40,45",3,0
logistic_regression,76,"2,10,24,27,35,44","11,23,25,30,32,40",0,0
logistic_regression,77,"2,10,24,27,35,44","7,10,22,25,34,40",1,0
logistic_regression,78,"15,24,27,35,43,44","3,10,24,33,38,45",1,0
logistic_regression,79,"2,4,15,24,26,43","4,24,27,35,37,45",2,0
logistic_regression,80,"1,2,4,15,42,43","20,31,32,40,41,45",0,0
logistic_regression,81,"1,4,12,15,42,43","3,6,22,23,24,38",0,0
logistic_regression,82,"2,12,15,26,42,43","3,6,9,18,22,35",0,0
logistic_regression,83,"1,2,4,12,15,34","3,18,19,23,32,45",0,0
logistic_regression,84,"1,4,12,15,26,34","6,11,16,19,21,32",0,0
logistic_regression,85,"1,4,15,20,26,34","7,10,19,23,28,33",0,0
logistic_regression,86,"1,2,4,15,26,34","4,7,19,26,33,35",2,0
logistic_regression,87,"1,2,15,18,20,26","1,10,18,22,28,31",2,0
logistic_regression,88,"4,11,12,15,18,34","3,6,14,22,30,41",0,0
logistic_regression,89,"1,4,11,12,15,18","1,2,11,21,30,35",2,0
logistic_regression,90,"4,12,15,20,34,36","16,18,20,23,32,43",1,0
logistic_regression,91,"12,15,17,26,34,36","6,18,28,30,32,38",0,0
logistic_regression,92,"12,15,17,26,34,42","1,6,20,27,28,41",0,0
logistic_regression,93,"12,15,17,26,30,34","1,23,24,35,44,45",0,0
logistic_regression,94,"3,9,12,15,17,26","3,7,9,33,36,37",2,0
logistic_regression,95,"3,12,15,17,26,42","4,8,17,30,40,43",1,0
logistic_regression,96,"11,12,15,26,37,42","6,10,11,14,36,38",1,0
logistic_regression,97,"11,12,15,26,34,42","4,8,18,24,37,45",0,0
logistic_regression,98,"11,12,15,26,34,42","13,16,23,31,36,44",0,0
logistic_regression,99,"12,15,17,34,37,42","1,9,16,23,24,38",0,0
logistic_regression,100,"12,17,31,34,37,42","21,26,27,32,34,42",2,0
logistic_regression,101,"12,15,17,30,31,37","3,7,14,15,22,38",1,0
logistic_regression,102,"12,17,30,31,37,44","8,12,13,29,33,42",1,0
logistic_regression,103,"2,17,30,31,37,44","4,7,17,18,38,44",2,0
logistic_regression,104,"11,17,31,37,39,44","11,16,25,27,35,36",1,0
logistic_regression,105,"2,11,32,33,37,39","13,14,18,21,34,44",0,0
logistic_regression,106,"2,11,32,33,37,39","11,21,22,30,39,44",2,0
logistic_regression,107,"7,20,29,33,39,43","4,18,31,37,42,43",1,0
logistic_regression,108,"7,20,24,29,33,39","12,19,21,29,40,45",1,0
logistic_regression,109,"3,7,20,33,38,39","6,20,23,24,28,30",1,0
logistic_regression,110,"2,7,11,33,38,39","7,18,19,26,33,45",2,0
logistic_regression,111,"2,3,11,38,39,43","10,17,22,30,35,43",1,0
logistic_regression,112,"2,7,15,33,34,39","6,7,15,22,26,40",2,0
logistic_regression,113,"2,16,28,33,38,39","8,14,28,29,34,40",1,0
logistic_regression,114,"2,10,15,28,38,39","1,12,16,19,23,43",0,0
logistic_regression,115,"2,16,27,33,38,39","14,33,34,35,37,40",1,0
logistic_regression,116,"2,27,30,38,39,45","12,16,21,24,41,43",0,0
logistic_regression,117,"2,11,36,38,39,45","3,20,28,38,40,43",1,0
logistic_regression,118,"2,11,22,38,39,45","17,26,29,30,31,43",0,0
logistic_regression,119,"2,10,11,18,22,39","6,7,13,28,36,42",0,0
logistic_regression,120,"11,18,22,35,38,39","13,14,22,26,37,38",2,0
logistic_regression,121,"2,10,11,18,35,39","10,12,29,31,40,44",1,0
logistic_regression,122,"11,24,25,35,38,39","1,7,21,30,35,38",2,0
logistic_regression,123,"10,11,18,22,33,39","6,16,34,37,39,40",1,0
logistic_regression,124,"11,18,22,24,26,39","1,3,4,29,42,45",0,0
logistic_regression,125,"11,22,24,27,35,39","6,14,30,31,40,41",0,0
logistic_regression,126,"2,11,24,27,35,39","7,19,26,37,39,44",1,0
logistic_regression,127,"2,11,18,24,27,39","10,12,13,19,33,40",0,0
logistic_regression,128,"2,11,18,24,27,39","3,7,11,20,22,41",1,0
logistic_regression,129,"2,10,11,18,27,39","3,13,30,33,43,45",0,0
logistic_regression,130,"2,10,11,18,27,39","16,20,26,36,42,44",0,0
logistic_regression,131,"2,10,11,18,27,39","11,13,20,21,32,44",1,0
logistic_regression,132,"1,2,18,24,27,39","10,16,19,32,33,38",0,0
logistic_regression,133,"2,8,18,24,27,39","7,12,23,32,34,36",0,0
logistic_regression,134,"2,8,18,24,27,39","15,16,17,25,30,31",0,0
logistic_regression,135,"2,5,18,24,27,39","3,4,9,30,33,36",0,0
logistic_regression,136,"2,11,18,24,27,39","11,13,14,15,16,45",1,0
logistic_regression,137,"2,18,24,27,35,39","1,9,12,13,20,45",0,0
logistic_regression,138,"2,18,24,27,29,39","2,19,26,31,38,41",1,0
logistic_regression,139,"8,10,18,21,27,29","6,24,31,32,38,44",0,0
logistic_regression,140,"8,14,18,21,27,43","3,6,21,30,34,35",1,0
logistic_regression,141,"8,14,15,18,24,27","13,19,21,24,34,35",1,0
logistic_regression,142,"2,8,14,18,27,39","3,8,17,30,33,34",1,0
logistic_regression,143,"2,5,14,15,18,27","6,14,25,33,40,44",1,0
logistic_regression,144,"2,5,10,15,24,27","4,5,9,11,37,40",1,0
logistic_regression,145,"2,5,14,27,28,43","10,15,24,30,31,37",0,0
logistic_regression,146,"2,14,26,27,28,41","1,5,8,16,28,33",1,0
logistic_regression,147,"2,14,22,26,27,29","5,10,11,17,28,34",0,0
logistic_regression,148,"2,14,22,27,29,43","15,19,21,25,27,28",1,0
logistic_regression,149,"2,3,14,24,29,43","1,2,6,14,27,38",2,0
logistic_regression,150,"3,14,18,24,29,43","6,7,19,28,34,41",0,0
logistic_regression,151,"3,18,24,29,39,43","13,14,20,28,29,34",1,0
logistic_regression,152,"11,18,30,39,43,45","3,7,9,13,19,24",0,0
logistic_regression,153,"11,18,26,27,43,45","1,6,13,19,21,33",0,0
logistic_regression,154,"2,11,18,26,39,43","21,33,35,38,42,44",0,0
logistic_regression,155,"2,11,18,26,30,45","4,9,12,15,33,45",1,0
logistic_regression,156,"2,11,18,27,30,39","14,16,19,20,29,34",0,0
logistic_regression,157,"2,11,18,27,30,45","5,12,15,30,37,40",1,0
logistic_regression,158,"2,11,18,27,30,45","7,10,22,29,31,38",0,0
logistic_regression,159,"2,11,18,26,27,44","7,11,12,21,26,35",2,0
logistic_regression,160,"2,11,18,27,30,44","2,8,28,30,37,41",2,0
logistic_regression,161,"2,11,18,30,44,45","10,16,17,27,28,36",0,0
logistic_regression,162,"2,11,18,39,44,45","3,4,12,15,26,34",0,0
logistic_regression,163,"2,11,18,30,39,43","2,11,31,33,37,44",2,0
logistic_regression,164,"11,18,22,30,39,43","6,11,17,19,40,43",2,0
logistic_regression,165,"8,11,18,26,27,30","7,11,24,26,27,37",3,0
logistic_regression,166,"8,11,18,23,26,30","3,6,13,15,16,22",0,0
logistic_regression,167,"8,18,23,26,27,30","8,15,19,21,32,36",1,0
logistic_regression,168,"8,18,24,26,30,39","8,9,18,35,39,45",3,0
logistic_regression,169,"1,8,10,23,24,26","2,3,9,15,27,29",0,0
logistic_regression,170,"1,8,10,24,26,31","30,31,32,35,36,37",1,0
logistic_regression,171,"1,8,10,26,31,41","1,9,10,13,35,44",2,0
logistic_regression,172,"1,10,24,26,31,41","4,8,22,26,32,38",1,0
logistic_regression,173,"7,10,17,24,31,39","10,16,19,27,37,38",1,0
logistic_regression,174,"3,7,8,13,17,39","30,31,34,39,41,45",1,0
logistic_regression,175,"3,8,10,13,17,24","5,7,12,20,25,26",0,0
logistic_regression,176,"3,10,13,23,27,40","21,25,27,32,37,38",1,0
logistic_regression,177,"3,10,13,23,40,43","3,9,27,28,38,39",1,0
logistic_regression,178,"3,13,15,23,37,43","7,13,18,36,39,45",1,0
logistic_regression,179,"3,10,13,23,31,37","2,12,20,24,34,42",0,0
logistic_regression,180,"3,13,14,23,31,40","20,21,22,25,28,29",0,0
logistic_regression,181,"13,14,15,23,26,31","2,13,15,16,33,43",2,0
logistic_regression,182,"3,13,14,17,23,26","17,18,23,25,38,39",2,0
logistic_regression,183,"3,13,14,15,31,41","6,7,27,29,38,45",0,0
logistic_regression,184,"3,13,14,15,26,31","14,23,25,27,29,42",1,0
logistic_regression,185,"13,14,15,17,23,31","8,23,31,35,39,40",2,0
logistic_regression,186,"4,14,15,17,26,37","9,21,24,30,33,37",1,0
logistic_regression,187,"4,14,15,17,26,34","5,12,24,26,39,42",1,0
logistic_regression,188,"4,6,14,15,19,36","3,13,28,34,38,42",0,0
logistic_regression,189,"4,6,14,15,36,41","3,6,7,11,12,17",1,0
logistic_regression,190,"4,14,15,18,41,43","7,9,24,40,42,44",0,0
logistic_regression,191,"4,6,14,15,31,41","1,5,18,20,30,35",0,0
logistic_regression,192,"4,5,6,14,18,23","8,11,14,17,36,39",1,0
logistic_regression,193,"4,5,6,14,23,31","3,4,6,8,32,42",2,0
logistic_regression,194,"4,5,6,15,18,19","7,9,11,21,30,35",0,0
logistic_regression,195,"4,5,6,15,18,31","3,7,15,16,19,43",1,0
logistic_regression,196,"1,4,6,18,26,34","5,6,11,27,43,44",1,0
logistic_regression,197,"4,6,18,26,31,37","3,16,18,24,40,44",1,0
logistic_regression,198,"4,26,28,31,37,41","6,12,18,37,40,41",2,0
logistic_regression,199,"1,6,26,28,34,35","8,10,14,20,33,41",0,0
logistic_regression,200,"1,6,12,26,27,34","1,13,21,25,28,31",1,0
logistic_regression,201,"4,12,18,35,37,38","4,15,17,23,27,36",1,0
logistic_regression,202,"4,11,12,18,35,38","14,16,23,25,31,37",0,0
logistic_regression,203,"2,11,12,18,37,38","6,17,22,28,29,32",0,0
logistic_regression,204,"2,24,34,37,38,44","2,8,13,16,23,28",1,0
logistic_regression,205,"4,19,34,37,38,44","5,13,26,29,37,40",1,0
logistic_regression,206,"2,4,20,34,37,44","3,4,12,19,22,27",1,0
logistic_regression,207,"2,20,24,34,37,44","9,19,29,35,37,38",1,0
logistic_regression,208,"2,7,20,24,27,44","7,9,19,23,26,45",1,0
logistic_regression,209,"2,20,24,27,37,44","1,4,11,12,20,41",1,0
logistic_regression,210,"2,27,31,37,40,44","10,16,23,36,39,40",1,0
logistic_regression,211,"2,24,26,27,40,44","6,9,16,19,24,28",1,0
logistic_regression,212,"2,26,27,31,39,44","3,13,15,24,33,37",0,0
logistic_regression,213,"1,2,26,31,39,44","3,15,27,33,34,36",0,0
logistic_regression,214,"2,24,26,39,43,44","8,12,15,29,40,45",0,0
logistic_regression,215,"2,24,26,39,41,44","1,5,7,26,28,43",1,0
logistic_regression,216,"2,7,26,29,30,42","26,30,33,38,39,41",2,0
logistic_regression,217,"1,2,8,26,30,45","16,24,25,30,31,32",1,0
logistic_regression,218,"1,2,8,26,35,45","1,2,4,16,20,32",2,0
logistic_regression,219,"8,22,26,27,43,44","7,9,24,27,35,36",1,0
logistic_regression,220,"8,26,31,42,43,45","5,12,21,33,37,40",0,0
logistic_regression,221,"1,3,8,26,31,43","3,6,18,29,35,39",1,0
logistic_regression,222,"1,3,26,31,41,45","8,16,28,30,31,44",1,0
logistic_regression,223,"1,3,10,26,37,42","1,4,16,23,31,41",1,0
logistic_regression,224,"3,10,31,37,41,42","1,3,17,26,27,42",2,0
logistic_regression,225,"11,15,22,31,37,38","10,22,24,27,38,45",2,0
logistic_regression,226,"3,11,15,22,31,37","6,27,30,36,38,42",0,0
logistic_regression,227,"3,11,13,15,22,31","2,17,20,35,37,39",0,0
logistic_regression,228,"3,9,11,13,14,15","1,7,9,17,27,38",1,0
logistic_regression,229,"3,8,9,11,13,14","23,26,27,35,38,40",0,0
logistic_regression,230,"3,8,11,13,14,22","5,8,25,31,41,44",1,0
logistic_regression,231,"3,11,13,14,15,22","5,11,25,27,36,38",1,0
logistic_regression,232,"10,13,14,15,29,43","10,15,19,27,30,33",2,0
logistic_regression,233,"3,9,13,14,38,43","13,15,19,21,44,45",1,0
logistic_regression,234,"3,11,13,14,34,43","3,10,14,15,23,24",2,0
logistic_regression,235,"9,11,12,34,38,43","8,10,15,20,29,31",0,0
logistic_regression,236,"4,9,12,34,40,43","3,28,31,32,42,45",0,0
logistic_regression,237,"9,12,34,36,40,43","1,2,15,28,39,45",0,0
logistic_regression,238,"4,9,12,34,36,42","2,22,25,28,34,43",1,0
logistic_regression,239,"4,12,13,29,36,42","6,13,18,28,30,36",2,0
logistic_regression,240,"4,9,13,25,36,42","4,11,17,22,32,41",1,0
random_forest,0,"3,23,27,31,37,41","5,7,13,20,21,44",0,0
random_forest,1,"17,18,23,27,41,43","13,23,26,31,35,43",2,0
random_forest,2,"17,18,23,31,41,43","3,10,23,35,36,37",1,0
random_forest,3,"1,14,15,18,19,31","17,21,23,30,34,44",0,0
random_forest,4,"4,14,15,18,34,41","7,10,16,28,41,42",1,0
random_forest,5,"1,4,11,18,27,34","2,4,15,23,29,38",1,0
random_forest,6,"4,11,14,19,23,32","2,13,20,30,31,41",0,0
random_forest,7,"4,11,14,23,26,36","17,18,21,27,29,33",0,0
random_forest,8,"4,10,11,15,23,36","2,4,25,26,36,37",2,0
random_forest,9,"4,8,10,11,15,43","13,18,25,31,33,44",0,0
random_forest,10,"1,4,8,10,15,43","12,20,26,33,44,45",0,0
random_forest,11,"2,4,8,9,10,15","6,14,16,18,24,42",0,0
random_forest,12,"2,4,5,8,9,24","1,3,8,24,27,35",2,0
random_forest,13,"2,4,15,24,31,37","1,4,13,29,38,39",1,0
random_forest,14,"4,14,19,24,29,31","6,11,15,24,32,39",1,0
random_forest,15,"4,10,29,31,37,40","4,7,14,16,24,44",1,0
random_forest,16,"5,10,29,31,37,40","13,17,18,20,42,45",0,0
random_forest,17,"4,5,10,29,31,37","1,3,9,14,18,28",0,0
random_forest,18,"4,19,29,31,37,42","2,8,19,22,32,42",2,0
random_forest,19,"4,20,27,29,31,37","6,10,12,14,20,42",1,0
random_forest,20,"4,8,15,25,29,30","17,25,33,35,38,45",1,0
random_forest,21,"8,12,15,18,33,38","1,4,29,39,43,45",0,0
random_forest,22,"15,18,30,31,33,36","7,15,30,37,39,44",2,0
random_forest,23,"8,13,18,31,33,34","8,13,18,24,27,29",3,0
random_forest,24,"9,14,18,31,33,37","8,11,15,16,17,37",1,0
random_forest,25,"8,14,18,20,31,33","8,11,16,19,21,25",1,0
random_forest,26,"14,15,18,31,37,45","9,11,30,31,41,44",1,0
random_forest,27,"14,15,18,34,39,45","15,23,29,34,40,44",2,0
random_forest,28,"3,14,15,20,36,45","9,12,15,25,34,36",2,0
random_forest,29,"3,14,20,37,43,45","1,9,12,26,35,38",0,0
random_forest,30,"3,14,24,37,39,45","5,11,18,20,35,45",1,0
random_forest,31,"1,14,19,24,37,40","21,22,26,34,36,41",0,0
random_forest,32,"2,14,24,32,40,45","3,11,14,18,26,27",1,0
random_forest,33,"2,24,32,33,40,43","14,23,31,33,37,40",2,0
random_forest,34,"2,10,15,22,24,37","15,26,28,34,41,42",1,0
random_forest,35,"2,12,17,22,24,43","12,18,22,23,30,34",2,0
random_forest,36,"2,3,6,20,24,43","3,19,21,25,37,45",1,0
random_forest,37,"2,12,18,20,24,34","1,4,13,17,34,39",1,0
random_forest,38,"2,5,16,20,24,29","12,27,29,38,41,45",1,0
random_forest,39,"2,5,10,11,20,29","12,15,17,24,29,45",1,0
random_forest,40,"2,6,10,16,20,31","5,6,11,29,42,45",1,0
random_forest,41,"2,5,16,19,31,32","10,14,16,18,29,35",1,0
random_forest,42,"2,12,16,24,31,45","9,18,20,22,38,44",0,0
random_forest,43,"7,12,13,14,20,32","8,9,20,25,29,33",1,0
random_forest,44,"7,10,12,13,14,24","5,12,13,31,32,41",2,0
random_forest,45,"5,12,20,21,24,29","14,16,27,35,39,45",0,0
random_forest,46,"3,15,18,20,24,36","5,7,12,13,18,35",1,0
random_forest,47,"3,8,18,20,24,36","12,30,32,37,39,41",0,0
random_forest,48,"3,8,18,20,21,36","2,5,11,17,24,29",0,0
random_forest,49,"8,12,15,16,20,42","6,7,22,32,35,36",0,0
random_forest,50,"3,12,14,21,42,44","1,6,12,19,36,42",2,0
random_forest,51,"3,12,14,21,31,34","3,11,15,20,35,44",1,0
random_forest,52,"3,14,20,33,34,44","26,31,32,33,38,40",1,0
random_forest,53,"2,12,14,20,31,44","9,14,34,35,41,42",1,0
random_forest,54,"2,8,12,20,21,31","2,5,22,32,34,45",1,0
random_forest,55,"2,12,14,20,21,24","2,14,15,22,27,33",2,0
random_forest,56,"2,12,20,21,24,33","7,16,24,27,37,44",1,0
random_forest,57,"2,12,14,21,24,41","2,3,6,19,36,39",1,0
random_forest,58,"3,12,14,21,41,44","8,16,26,29,31,36",0,0
random_forest,59,"3,12,14,21,37,44","6,7,9,11,17,18",0,0
random_forest,60,"3,10,14,37,43,44","5,14,15,23,34,43",2,0
random_forest,61,"10,12,13,34,37,44","3,5,12,22,26,31",1,0
random_forest,62,"10,12,34,37,42,44","12,17,20,26,28,36",1,0
random_forest,63,"13,17,34,40,43,44","6,14,15,19,21,41",0,0
random_forest,64,"10,13,24,40,42,44","7,16,25,29,35,36",0,0
random_forest,65,"11,20,27,34,43,44","2,20,33,40,42,44",2,0
random_forest,66,"10,21,27,37,41,44","6,12,17,21,32,39",1,0
random_forest,67,"10,24,25,37,41,43","3,5,13,20,21,37",1,0
random_forest,68,"10,17,24,34,36,37","6,12,31,35,38,43",0,0
random_forest,69,"17,18,24,38,40,44","21,26,30,32,33,35",0,0
random_forest,70,"7,13,18,21,40,44","5,17,26,27,35,38",0,0
random_forest,71,"3,7,13,14,38,44","22,26,29,30,34,45",0,0
random_forest,72,"2,13,14,24,27,44","14,19,27,28,30,45",2,0
random_forest,73,"1,2,24,27,34,44","4,7,12,14,22,33",0,0
random_forest,74,"2,8,13,27,42,44","13,20,24,32,36,45",1,0
random_forest,75,"1,2,14,27,34,44","8,13,19,27,40,45",1,0
random_forest,76,"1,4,14,27,31,44","11,23,25,30,32,40",0,0
random_forest,77,"2,10,27,31,43,44","7,10,22,25,34,40",1,0
random_forest,78,"1,2,4,10,27,43","3,10,24,33,38,45",1,0
random_forest,79,"4,10,12,14,15,27","4,24,27,35,37,45",2,0
random_forest,80,"1,2,11,14,15,18","20,31,32,40,41,45",0,0
random_forest,81,"1,2,10,12,15,43","3,6,22,23,24,38",0,0
random_forest,82,"1,2,5,10,12,15","3,6,9,18,22,35",0,0
random_forest,83,"1,12,14,15,17,40","3,18,19,23,32,45",0,0
random_forest,84,"1,2,12,14,27,33","6,11,16,19,21,32",0,0
random_forest,85,"1,2,12,14,20,33","7,10,19,23,28,33",1,0
random_forest,86,"1,2,10,12,27,33","4,7,19,26,33,35",1,0
random_forest,87,"2,3,11,12,20,43","1,10,18,22,28,31",0,0
random_forest,88,"2,3,7,11,12,39","3,6,14,22,30,41",1,0
random_forest,89,"2,11,12,20,23,39","1,2,11,21,30,35",2,0
random_forest,90,"2,11,20,23,31,39","16,18,20,23,32,43",2,0
random_forest,91,"2,17,31,33,34,36","6,18,28,30,32,38",0,0
random_forest,92,"2,11,17,31,33,36","1,6,20,27,28,41",0,0
random_forest,93,"2,7,11,33,36,44","1,23,24,35,44,45",1,0
random_forest,94,"12,14,17,21,33,37","3,7,9,33,36,37",2,0
random_forest,95,"10,11,14,33,37,44","4,8,17,30,40,43",0,0
random_forest,96,"7,10,15,31,33,44","6,10,11,14,36,38",1,0
random_forest,97,"2,7,8,10,15,31","4,8,18,24,37,45",1,0
random_forest,98,"2,4,12,15,18,45","13,16,23,31,36,44",0,0
random_forest,99,"2,4,30,34,42,45","1,9,16,23,24,38",0,0
random_forest,100,"2,10,15,30,44,45","21,26,27,32,34,42",0,0
random_forest,101,"4,7,15,22,31,34","3,7,14,15,22,38",3,0
random_forest,102,"3,15,24,31,39,44","8,12,13,29,33,42",0,0
random_forest,103,"3,17,23,24,37,41","4,7,17,18,38,44",1,0
random_forest,104,"3,17,24,37,41,44","11,16,25,27,35,36",0,0
random_forest,105,"4,15,23,32,37,43","13,14,18,21,34,44",0,0
random_forest,106,"15,20,23,33,37,43","11,21,22,30,39,44",0,0
random_forest,107,"15,20,23,32,33,43","4,18,31,37,42,43",1,0
random_forest,108,"3,13,23,24,32,33","12,19,21,29,40,45",0,0
random_forest,109,"1,3,24,32,41,42","6,20,23,24,28,30",1,0
random_forest,110,"1,13,36,37,38,39","7,18,19,26,33,45",0,0
random_forest,111,"1,9,13,23,31,39","10,17,22,30,35,43",0,0
random_forest,112,"1,2,13,31,39,42","6,7,15,22,26,40",0,0
random_forest,113,"1,2,13,31,34,39","8,14,28,29,34,40",1,0
random_forest,114,"1,10,13,25,36,39","1,12,16,19,23,43",1,0
random_forest,115,"10,13,31,36,38,39","14,33,34,35,37,40",0,0
random_forest,116,"21,31,36,38,39,45","12,16,21,24,41,43",1,0
random_forest,117,"2,6,13,21,31,38","3,20,28,38,40,43",1,0
random_forest,118,"2,6,31,36,38,39","17,26,29,30,31,43",1,0
random_forest,119,"6,13,33,34,36,38","6,7,13,28,36,42",3,0
random_forest,120,"3,21,26,33,38,39","13,14,22,26,37,38",2,0
random_forest,121,"21,32,34,38,39,44","10,12,29,31,40,44",1,0
random_forest,122,"3,6,10,34,36,39","1,7,21,30,35,38",0,0
random_forest,123,"6,10,32,33,36,39","6,16,34,37,39,40",2,0
random_forest,124,"10,18,22,32,36,39","1,3,4,29,42,45",0,0
random_forest,125,"2,14,26,32,36,39","6,14,30,31,40,41",1,0
random_forest,126,"2,10,25,32,36,39","7,19,26,37,39,44",1,0
random_forest,127,"2,13,18,26,36,39","10,12,13,19,33,40",1,0
random_forest,128,"1,2,11,18,25,30","3,7,11,20,22,41",1,0
random_forest,129,"2,5,10,12,25,31","3,13,30,33,43,45",0,0
random_forest,130,"2,10,12,18,26,33","16,20,26,36,42,44",1,0
random_forest,131,"2,7,14,20,33,39","11,13,20,21,32,44",1,0
random_forest,132,"2,14,18,23,33,39","10,16,19,32,33,38",1,0
random_forest,133,"2,5,14,18,33,39","7,12,23,32,34,36",0,0
random_forest,134,"2,5,10,14,18,39","15,16,17,25,30,31",0,0
random_forest,135,"2,4,14,15,18,27","3,4,9,30,33,36",1,0
random_forest,136,"5,15,18,23,27,39","11,13,14,15,16,45",1,0
random_forest,137,"2,5,18,27,29,39","1,9,12,13,20,45",0,0
random_forest,138,"2,14,18,23,27,29","2,19,26,31,38,41",1,0
random_forest,139,"14,18,23,27,29,39","6,24,31,32,38,44",0,0
random_forest,140,"8,14,18,23,27,39","3,6,21,30,34,35",0,0
random_forest,141,"14,15,18,27,33,40","13,19,21,24,34,35",0,0
random_forest,142,"2,14,18,21,27,33","3,8,17,30,33,34",1,0
random_forest,143,"4,14,18,27,33,35","6,14,25,33,40,44",2,0
random_forest,144,"1,4,8,12,15,18","4,5,9,11,37,40",1,0
random_forest,145,"2,5,7,11,18,45","10,15,24,30,31,37",0,0
random_forest,146,"1,2,12,15,18,45","1,5,8,16,28,33",1,0
random_forest,147,"1,2,27,37,44,45","5,10,11,17,28,34",0,0
random_forest,148,"1,2,4,11,29,43","15,19,21,25,27,28",0,0
random_forest,149,"1,2,4,18,27,43","1,2,6,14,27,38",3,0
random_forest,150,"2,7,10,11,38,43","6,7,19,28,34,41",1,0
random_forest,151,"2,7,11,23,27,43","13,14,20,28,29,34",0,0
random_forest,152,"3,8,10,11,27,43","3,7,9,13,19,24",1,0
random_forest,153,"3,10,11,20,33,45","1,6,13,19,21,33",1,0
random_forest,154,"8,10,20,33,43,45","21,33,35,38,42,44",1,0
